doy	hr	d18oPrecip	2H	d18oVapour
139	12.5	-4.41	-10.0	-16.31
139	13.5	-4.40	-10.0	-16.31
139	14.5	-4.39	-10.0	-16.31
139	15.5	-4.38	-10.0	-16.31
139	16.5	-4.37	-10.0	-16.31
139	17.5	-4.36	-10.0	-16.31
139	18.5	-4.35	-10.0	-16.30
139	19.5	-4.34	-10.0	-16.30
139	20.5	-4.32	-10.0	-16.30
139	21.5	-4.31	-10.0	-16.30
139	22.5	-4.30	-10.0	-16.30
139	23.5	-4.29	-10.0	-16.30
140	0.5	-4.28	-10.0	-16.30
140	1.5	-4.27	-10.0	-16.30
140	2.5	-4.26	-10.0	-16.30
140	3.5	-4.25	-10.0	-16.30
140	4.5	-4.24	-10.0	-16.29
140	5.5	-4.23	-10.0	-16.29
140	6.5	-4.22	-10.0	-16.29
140	7.5	-4.21	-10.0	-16.29
140	8.5	-4.20	-10.0	-16.29
140	9.5	-4.19	-10.0	-16.29
140	10.5	-4.18	-10.0	-16.29
140	11.5	-4.17	-10.0	-16.29
140	12.5	-4.16	-10.0	-16.29
140	13.5	-4.15	-10.0	-16.29
140	14.5	-4.14	-10.0	-16.28
140	15.5	-4.13	-10.0	-16.28
140	16.5	-4.12	-10.0	-16.28
140	17.5	-4.11	-10.0	-16.28
140	18.5	-4.10	-10.0	-16.28
140	19.5	-4.09	-10.0	-16.28
140	20.5	-4.08	-10.0	-16.28
140	21.5	-4.07	-10.0	-16.28
140	22.5	-4.06	-10.0	-16.28
140	23.5	-4.05	-10.0	-16.27
141	0.5	-4.04	-10.0	-16.27
141	1.5	-4.03	-10.0	-16.27
141	2.5	-4.02	-10.0	-16.27
141	3.5	-4.01	-10.0	-16.27
141	4.5	-3.99	-10.0	-16.27
141	5.5	-3.98	-10.0	-16.27
141	6.5	-3.97	-10.0	-16.27
141	7.5	-3.96	-10.0	-16.27
141	8.5	-3.95	-10.0	-16.27
141	9.5	-3.94	-10.0	-16.26
141	10.5	-3.93	-10.0	-16.26
141	11.5	-3.92	-10.0	-16.26
141	12.5	-3.91	-10.0	-16.26
141	13.5	-3.90	-10.0	-16.26
141	14.5	-3.89	-10.0	-16.26
141	15.5	-3.88	-10.0	-16.26
141	16.5	-3.87	-10.0	-16.26
141	17.5	-3.86	-10.0	-16.26
141	18.5	-3.85	-10.0	-16.25
141	19.5	-3.84	-10.0	-16.25
141	20.5	-3.83	-10.0	-16.25
141	21.5	-3.82	-10.0	-16.25
141	22.5	-3.81	-10.0	-16.25
141	23.5	-3.80	-10.0	-16.25
142	0.5	-3.79	-10.0	-16.25
142	1.5	-3.78	-10.0	-16.25
142	2.5	-3.77	-10.0	-16.25
142	3.5	-3.76	-10.0	-16.25
142	4.5	-3.75	-10.0	-16.24
142	5.5	-3.74	-10.0	-16.24
142	6.5	-3.73	-10.0	-16.24
142	7.5	-3.72	-10.0	-16.24
142	8.5	-3.71	-10.0	-16.24
142	9.5	-3.70	-10.0	-16.24
142	10.5	-3.69	-10.0	-16.24
142	11.5	-3.68	-10.0	-16.24
142	12.5	-3.66	-10.0	-16.24
142	13.5	-3.64	-10.0	-16.24
142	14.5	-3.62	-10.0	-16.23
142	15.5	-3.61	-10.0	-16.23
142	16.5	-3.59	-10.0	-16.23
142	17.5	-3.57	-10.0	-16.23
142	18.5	-3.55	-10.0	-16.23
142	19.5	-3.53	-10.0	-16.23
142	20.5	-3.52	-10.0	-16.23
142	21.5	-3.50	-10.0	-16.23
142	22.5	-3.48	-10.0	-16.23
142	23.5	-3.46	-10.0	-16.22
143	0.5	-3.44	-10.0	-16.22
143	1.5	-3.42	-10.0	-16.22
143	2.5	-3.41	-10.0	-16.22
143	3.5	-3.39	-10.0	-16.22
143	4.5	-3.37	-10.0	-16.22
143	5.5	-3.35	-10.0	-16.22
143	6.5	-3.33	-10.0	-16.22
143	7.5	-3.32	-10.0	-16.22
143	8.5	-3.30	-10.0	-16.22
143	9.5	-3.28	-10.0	-16.21
143	10.5	-3.26	-10.0	-16.21
143	11.5	-3.24	-10.0	-16.21
143	12.5	-3.22	-10.0	-16.21
143	13.5	-3.21	-10.0	-16.21
143	14.5	-3.19	-10.0	-16.21
143	15.5	-3.17	-10.0	-16.21
143	16.5	-3.15	-10.0	-16.21
143	17.5	-3.13	-10.0	-16.21
143	18.5	-3.12	-10.0	-16.21
143	19.5	-3.10	-10.0	-16.20
143	20.5	-3.08	-10.0	-16.20
143	21.5	-3.06	-10.0	-16.20
143	22.5	-3.04	-10.0	-16.20
143	23.5	-3.02	-10.0	-16.20
144	0.5	-3.01	-10.0	-16.20
144	1.5	-2.99	-10.0	-16.20
144	2.5	-2.97	-10.0	-16.20
144	3.5	-2.95	-10.0	-16.20
144	4.5	-2.93	-10.0	-16.19
144	5.5	-2.91	-10.0	-16.19
144	6.5	-2.90	-10.0	-16.19
144	7.5	-2.88	-10.0	-16.19
144	8.5	-2.86	-10.0	-16.19
144	9.5	-2.84	-10.0	-16.19
144	10.5	-2.82	-10.0	-16.19
144	11.5	-2.81	-10.0	-16.19
144	12.5	-2.79	-10.0	-16.19
144	13.5	-2.77	-10.0	-16.19
144	14.5	-2.75	-10.0	-16.18
144	15.5	-2.73	-10.0	-16.18
144	16.5	-2.71	-10.0	-16.18
144	17.5	-2.70	-10.0	-16.18
144	18.5	-2.68	-10.0	-16.18
144	19.5	-2.66	-10.0	-16.18
144	20.5	-2.64	-10.0	-16.18
144	21.5	-2.62	-10.0	-16.18
144	22.5	-2.61	-10.0	-16.18
144	23.5	-2.59	-10.0	-16.17
145	0.5	-2.57	-10.0	-16.17
145	1.5	-2.55	-10.0	-16.17
145	2.5	-2.53	-10.0	-16.17
145	3.5	-2.51	-10.0	-16.17
145	4.5	-2.50	-10.0	-16.17
145	5.5	-2.48	-10.0	-16.17
145	6.5	-2.46	-10.0	-16.17
145	7.5	-2.44	-10.0	-16.17
145	8.5	-2.42	-10.0	-16.17
145	9.5	-2.41	-10.0	-16.16
145	10.5	-2.39	-10.0	-16.16
145	11.5	-2.37	-10.0	-16.16
145	12.5	-2.35	-10.0	-16.16
145	13.5	-2.33	-10.0	-16.16
145	14.5	-2.31	-10.0	-16.16
145	15.5	-2.30	-10.0	-16.16
145	16.5	-2.28	-10.0	-16.16
145	17.5	-2.26	-10.0	-16.16
145	18.5	-2.24	-10.0	-16.16
145	19.5	-2.22	-10.0	-16.15
145	20.5	-2.21	-10.0	-16.15
145	21.5	-2.19	-10.0	-16.15
145	22.5	-2.17	-10.0	-16.15
145	23.5	-2.15	-10.0	-16.15
146	0.5	-2.13	-10.0	-16.15
146	1.5	-2.11	-10.0	-16.15
146	2.5	-2.10	-10.0	-16.15
146	3.5	-2.08	-10.0	-16.15
146	4.5	-2.06	-10.0	-16.14
146	5.5	-2.04	-10.0	-16.14
146	6.5	-2.02	-10.0	-16.14
146	7.5	-2.01	-10.0	-16.14
146	8.5	-1.99	-10.0	-16.14
146	9.5	-1.97	-10.0	-16.14
146	10.5	-1.95	-10.0	-16.14
146	11.5	-1.93	-10.0	-16.14
146	12.5	-1.91	-10.0	-16.14
146	13.5	-1.90	-10.0	-16.14
146	14.5	-1.88	-10.0	-16.13
146	15.5	-1.86	-10.0	-16.13
146	16.5	-1.84	-10.0	-16.13
146	17.5	-1.82	-10.0	-16.13
146	18.5	-1.81	-10.0	-16.13
146	19.5	-1.79	-10.0	-16.13
146	20.5	-1.77	-10.0	-16.13
146	21.5	-1.75	-10.0	-16.13
146	22.5	-1.73	-10.0	-16.13
146	23.5	-1.71	-10.0	-16.12
147	0.5	-1.70	-10.0	-16.12
147	1.5	-1.68	-10.0	-16.12
147	2.5	-1.66	-10.0	-16.12
147	3.5	-1.64	-10.0	-16.12
147	4.5	-1.62	-10.0	-16.12
147	5.5	-1.60	-10.0	-16.12
147	6.5	-1.59	-10.0	-16.12
147	7.5	-1.57	-10.0	-16.12
147	8.5	-1.55	-10.0	-16.12
147	9.5	-1.53	-10.0	-16.11
147	10.5	-1.51	-10.0	-16.11
147	11.5	-1.50	-10.0	-16.11
147	12.5	-1.48	-10.0	-16.11
147	13.5	-1.46	-10.0	-16.11
147	14.5	-1.44	-10.0	-16.11
147	15.5	-1.42	-10.0	-16.11
147	16.5	-1.40	-10.0	-16.11
147	17.5	-1.39	-10.0	-16.11
147	18.5	-1.37	-10.0	-16.11
147	19.5	-1.35	-10.0	-16.10
147	20.5	-1.33	-10.0	-16.10
147	21.5	-1.31	-10.0	-16.10
147	22.5	-1.30	-10.0	-16.10
147	23.5	-1.28	-10.0	-16.10
148	0.5	-1.26	-10.0	-16.10
148	1.5	-1.24	-10.0	-16.10
148	2.5	-1.22	-10.0	-16.10
148	3.5	-1.20	-10.0	-16.10
148	4.5	-1.19	-10.0	-16.09
148	5.5	-1.17	-10.0	-16.09
148	6.5	-1.15	-10.0	-16.09
148	7.5	-1.13	-10.0	-16.09
148	8.5	-1.11	-10.0	-16.09
148	9.5	-1.10	-10.0	-16.09
148	10.5	-1.08	-10.0	-16.09
148	11.5	-1.06	-10.0	-16.09
148	12.5	-1.04	-10.0	-16.09
148	13.5	-1.02	-10.0	-16.09
148	14.5	-1.00	-10.0	-16.08
148	15.5	-0.99	-10.0	-16.08
148	16.5	-0.97	-10.0	-16.08
148	17.5	-0.95	-10.0	-16.08
148	18.5	-0.93	-10.0	-16.08
148	19.5	-0.91	-10.0	-16.08
148	20.5	-0.90	-10.0	-16.08
148	21.5	-0.88	-10.0	-16.08
148	22.5	-0.86	-10.0	-16.08
148	23.5	-0.84	-10.0	-16.08
149	0.5	-0.82	-10.0	-16.07
149	1.5	-0.80	-10.0	-16.07
149	2.5	-0.79	-10.0	-16.07
149	3.5	-0.77	-10.0	-16.07
149	4.5	-0.75	-10.0	-16.07
149	5.5	-0.73	-10.0	-16.07
149	6.5	-0.71	-10.0	-16.07
149	7.5	-0.70	-10.0	-16.07
149	8.5	-0.68	-10.0	-16.07
149	9.5	-0.66	-10.0	-16.06
149	10.5	-0.64	-10.0	-16.06
149	11.5	-0.62	-10.0	-16.06
149	12.5	-0.60	-10.0	-16.06
149	13.5	-0.59	-10.0	-16.06
149	14.5	-0.57	-10.0	-16.06
149	15.5	-0.55	-10.0	-16.06
149	16.5	-0.53	-10.0	-16.06
149	17.5	-0.51	-10.0	-16.06
149	18.5	-0.50	-10.0	-16.06
149	19.5	-0.48	-10.0	-16.05
149	20.5	-0.46	-10.0	-16.05
149	21.5	-0.44	-10.0	-16.05
149	22.5	-0.42	-10.0	-16.05
149	23.5	-0.40	-10.0	-16.05
150	0.5	-0.39	-10.0	-16.05
150	1.5	-0.37	-10.0	-16.05
150	2.5	-0.35	-10.0	-16.05
150	3.5	-0.33	-10.0	-16.05
150	4.5	-0.31	-10.0	-16.04
150	5.5	-0.29	-10.0	-16.04
150	6.5	-0.28	-10.0	-16.04
150	7.5	-0.26	-10.0	-16.04
150	8.5	-0.24	-10.0	-16.04
150	9.5	-0.22	-10.0	-16.04
150	10.5	-0.20	-10.0	-16.04
150	11.5	-0.19	-10.0	-16.04
150	12.5	-0.17	-10.0	-16.04
150	13.5	-0.15	-10.0	-16.04
150	14.5	-0.13	-10.0	-16.03
150	15.5	-0.11	-10.0	-16.03
150	16.5	-0.09	-10.0	-16.03
150	17.5	-0.08	-10.0	-16.03
150	18.5	-0.06	-10.0	-16.03
150	19.5	-0.04	-10.0	-16.03
150	20.5	-0.02	-10.0	-16.03
150	21.5	0.00	-10.0	-16.03
150	22.5	0.01	-10.0	-16.03
150	23.5	0.03	-10.0	-16.03
151	0.5	0.05	-10.0	-16.02
151	1.5	0.07	-10.0	-16.02
151	2.5	0.09	-10.0	-16.02
151	3.5	0.11	-10.0	-16.02
151	4.5	0.12	-10.0	-16.02
151	5.5	0.14	-10.0	-16.02
151	6.5	0.16	-10.0	-16.02
151	7.5	0.18	-10.0	-16.02
151	8.5	0.20	-10.0	-16.02
151	9.5	0.21	-10.0	-16.01
151	10.5	0.23	-10.0	-16.01
151	11.5	0.25	-10.0	-16.01
151	12.5	0.27	-10.0	-16.01
151	13.5	0.29	-10.0	-16.01
151	14.5	0.32	-10.0	-16.01
151	15.5	0.34	-10.0	-16.01
151	16.5	0.36	-10.0	-16.01
151	17.5	0.38	-10.0	-16.01
151	18.5	0.41	-10.0	-16.01
151	19.5	0.43	-10.0	-16.00
151	20.5	0.45	-10.0	-16.00
151	21.5	0.47	-10.0	-16.00
151	22.5	0.50	-10.0	-16.00
151	23.5	0.52	-10.0	-16.00
152	0.5	0.54	-10.0	-16.00
152	1.5	0.56	-10.0	-16.00
152	2.5	0.59	-10.0	-16.00
152	3.5	0.61	-10.0	-16.00
152	4.5	0.63	-10.0	-15.99
152	5.5	0.65	-10.0	-15.99
152	6.5	0.68	-10.0	-15.99
152	7.5	0.70	-10.0	-15.99
152	8.5	0.72	-10.0	-15.99
152	9.5	0.74	-10.0	-15.99
152	10.5	0.77	-10.0	-15.99
152	11.5	0.79	-10.0	-15.99
152	12.5	0.81	-10.0	-15.99
152	13.5	0.83	-10.0	-15.99
152	14.5	0.86	-10.0	-15.98
152	15.5	0.88	-10.0	-15.98
152	16.5	0.90	-10.0	-15.98
152	17.5	0.92	-10.0	-15.98
152	18.5	0.95	-10.0	-15.98
152	19.5	0.97	-10.0	-15.98
152	20.5	0.99	-10.0	-15.98
152	21.5	1.01	-10.0	-15.98
152	22.5	1.04	-10.0	-15.98
152	23.5	1.06	-10.0	-15.98
153	0.5	1.08	-10.0	-15.97
153	1.5	1.10	-10.0	-15.97
153	2.5	1.13	-10.0	-15.97
153	3.5	1.15	-10.0	-15.97
153	4.5	1.17	-10.0	-15.97
153	5.5	1.19	-10.0	-15.97
153	6.5	1.22	-10.0	-15.97
153	7.5	1.24	-10.0	-15.97
153	8.5	1.26	-10.0	-15.97
153	9.5	1.28	-10.0	-15.96
153	10.5	1.31	-10.0	-15.96
153	11.5	1.33	-10.0	-15.96
153	12.5	1.35	-10.0	-15.96
153	13.5	1.37	-10.0	-15.96
153	14.5	1.40	-10.0	-15.96
153	15.5	1.42	-10.0	-15.96
153	16.5	1.44	-10.0	-15.96
153	17.5	1.46	-10.0	-15.96
153	18.5	1.49	-10.0	-15.96
153	19.5	1.51	-10.0	-15.95
153	20.5	1.53	-10.0	-15.95
153	21.5	1.55	-10.0	-15.95
153	22.5	1.58	-10.0	-15.95
153	23.5	1.60	-10.0	-15.95
154	0.5	1.62	-10.0	-15.95
154	1.5	1.64	-10.0	-15.95
154	2.5	1.67	-10.0	-15.95
154	3.5	1.69	-10.0	-15.95
154	4.5	1.71	-10.0	-15.95
154	5.5	1.73	-10.0	-15.94
154	6.5	1.76	-10.0	-15.94
154	7.5	1.78	-10.0	-15.94
154	8.5	1.80	-10.0	-15.94
154	9.5	1.82	-10.0	-15.94
154	10.5	1.85	-10.0	-15.94
154	11.5	1.87	-10.0	-15.94
154	12.5	1.89	-10.0	-15.94
154	13.5	1.91	-10.0	-15.94
154	14.5	1.94	-10.0	-15.93
154	15.5	1.96	-10.0	-15.93
154	16.5	1.98	-10.0	-15.93
154	17.5	2.00	-10.0	-15.93
154	18.5	2.03	-10.0	-15.93
154	19.5	2.05	-10.0	-15.93
154	20.5	2.07	-10.0	-15.93
154	21.5	2.09	-10.0	-15.93
154	22.5	2.12	-10.0	-15.93
154	23.5	2.14	-10.0	-15.93
155	0.5	2.16	-10.0	-15.92
155	1.5	2.18	-10.0	-15.92
155	2.5	2.21	-10.0	-15.92
155	3.5	2.23	-10.0	-15.92
155	4.5	2.25	-10.0	-15.92
155	5.5	2.27	-10.0	-15.92
155	6.5	2.30	-10.0	-15.92
155	7.5	2.32	-10.0	-15.92
155	8.5	2.34	-10.0	-15.92
155	9.5	2.36	-10.0	-15.91
155	10.5	2.39	-10.0	-15.91
155	11.5	2.41	-10.0	-15.91
155	12.5	2.43	-10.0	-15.91
155	13.5	2.45	-10.0	-15.91
155	14.5	2.48	-10.0	-15.91
155	15.5	2.50	-10.0	-15.91
155	16.5	2.52	-10.0	-15.91
155	17.5	2.54	-10.0	-15.91
155	18.5	2.57	-10.0	-15.91
155	19.5	2.59	-10.0	-15.90
155	20.5	2.61	-10.0	-15.90
155	21.5	2.63	-10.0	-15.90
155	22.5	2.66	-10.0	-15.90
155	23.5	2.68	-10.0	-15.90
156	0.5	2.70	-10.0	-15.90
156	1.5	2.72	-10.0	-15.90
156	2.5	2.75	-10.0	-15.90
156	3.5	2.77	-10.0	-15.90
156	4.5	2.79	-10.0	-15.90
156	5.5	2.81	-10.0	-15.89
156	6.5	2.84	-10.0	-15.89
156	7.5	2.86	-10.0	-15.89
156	8.5	2.88	-10.0	-15.89
156	9.5	2.90	-10.0	-15.89
156	10.5	2.93	-10.0	-15.89
156	11.5	2.95	-10.0	-15.89
156	12.5	2.97	-10.0	-15.89
156	13.5	2.99	-10.0	-15.89
156	14.5	3.02	-10.0	-15.88
156	15.5	3.04	-10.0	-15.88
156	16.5	3.06	-10.0	-15.88
156	17.5	3.08	-10.0	-15.88
156	18.5	3.11	-10.0	-15.88
156	19.5	3.13	-10.0	-15.88
156	20.5	3.15	-10.0	-15.88
156	21.5	3.17	-10.0	-15.88
156	22.5	3.20	-10.0	-15.88
156	23.5	3.22	-10.0	-15.88
157	0.5	3.24	-10.0	-15.87
157	1.5	3.26	-10.0	-15.87
157	2.5	3.29	-10.0	-15.87
157	3.5	3.31	-10.0	-15.87
157	4.5	3.33	-10.0	-15.87
157	5.5	3.35	-10.0	-15.87
157	6.5	3.38	-10.0	-15.87
157	7.5	3.40	-10.0	-15.87
157	8.5	3.42	-10.0	-15.87
157	9.5	3.44	-10.0	-15.87
157	10.5	3.47	-10.0	-15.86
157	11.5	3.49	-10.0	-15.86
157	12.5	3.55	-10.0	-15.86
157	13.5	3.66	-10.0	-15.86
157	14.5	3.77	-10.0	-15.86
157	15.5	3.88	-10.0	-15.86
157	16.5	3.99	-10.0	-15.86
157	17.5	4.10	-10.0	-15.86
157	18.5	4.21	-10.0	-15.86
157	19.5	4.32	-10.0	-15.85
157	20.5	4.43	-10.0	-15.85
157	21.5	4.54	-10.0	-15.85
157	22.5	4.65	-10.0	-15.85
157	23.5	4.76	-10.0	-15.85
158	0.5	4.87	-10.0	-15.85
158	1.5	4.98	-10.0	-15.85
158	2.5	5.09	-10.0	-15.85
158	3.5	5.20	-10.0	-15.85
158	4.5	5.31	-10.0	-15.85
158	5.5	5.42	-10.0	-15.84
158	6.5	5.53	-10.0	-15.84
158	7.5	5.64	-10.0	-15.84
158	8.5	5.75	-10.0	-15.84
158	9.5	5.86	-10.0	-15.84
158	10.5	5.97	-10.0	-15.84
158	11.5	6.08	-10.0	-15.84
158	12.5	5.98	-10.0	-15.84
158	13.5	5.67	-10.0	-15.84
158	14.5	5.36	-10.0	-15.83
158	15.5	5.05	-10.0	-15.83
158	16.5	4.74	-10.0	-15.83
158	17.5	4.44	-10.0	-15.83
158	18.5	4.13	-10.0	-15.83
158	19.5	3.82	-10.0	-15.83
158	20.5	3.51	-10.0	-15.83
158	21.5	3.20	-10.0	-15.83
158	22.5	2.90	-10.0	-15.83
158	23.5	2.59	-10.0	-15.83
159	0.5	2.28	-10.0	-15.82
159	1.5	1.97	-10.0	-15.82
159	2.5	1.67	-10.0	-15.82
159	3.5	1.36	-10.0	-15.82
159	4.5	1.05	-10.0	-15.82
159	5.5	0.74	-10.0	-15.82
159	6.5	0.43	-10.0	-15.82
159	7.5	0.13	-10.0	-15.82
159	8.5	-0.18	-10.0	-15.82
159	9.5	-0.49	-10.0	-15.82
159	10.5	-0.80	-10.0	-15.81
159	11.5	-1.11	-10.0	-15.81
159	12.5	-1.27	-10.0	-15.81
159	13.5	-1.29	-10.0	-15.81
159	14.5	-1.31	-10.0	-15.81
159	15.5	-1.33	-10.0	-15.81
159	16.5	-1.35	-10.0	-15.81
159	17.5	-1.37	-10.0	-15.81
159	18.5	-1.39	-10.0	-15.81
159	19.5	-1.42	-10.0	-15.80
159	20.5	-1.44	-10.0	-15.80
159	21.5	-1.46	-10.0	-15.80
159	22.5	-1.48	-10.0	-15.80
159	23.5	-1.50	-10.0	-15.80
160	0.5	-1.52	-10.0	-15.80
160	1.5	-1.54	-10.0	-15.80
160	2.5	-1.56	-10.0	-15.80
160	3.5	-1.58	-10.0	-15.80
160	4.5	-1.60	-10.0	-15.80
160	5.5	-1.62	-10.0	-15.79
160	6.5	-1.64	-10.0	-15.79
160	7.5	-1.66	-10.0	-15.79
160	8.5	-1.69	-10.0	-15.79
160	9.5	-1.71	-10.0	-15.79
160	10.5	-1.73	-10.0	-15.79
160	11.5	-1.75	-10.0	-15.79
160	12.5	-1.77	-10.0	-15.79
160	13.5	-1.79	-10.0	-15.79
160	14.5	-1.81	-10.0	-15.78
160	15.5	-1.83	-10.0	-15.78
160	16.5	-1.85	-10.0	-15.78
160	17.5	-1.87	-10.0	-15.78
160	18.5	-1.89	-10.0	-15.78
160	19.5	-1.91	-10.0	-15.78
160	20.5	-1.93	-10.0	-15.78
160	21.5	-1.95	-10.0	-15.78
160	22.5	-1.98	-10.0	-15.78
160	23.5	-2.00	-10.0	-15.78
161	0.5	-2.02	-10.0	-15.77
161	1.5	-2.04	-10.0	-15.77
161	2.5	-2.06	-10.0	-15.77
161	3.5	-2.08	-10.0	-15.77
161	4.5	-2.10	-10.0	-15.77
161	5.5	-2.12	-10.0	-15.77
161	6.5	-2.14	-10.0	-15.77
161	7.5	-2.16	-10.0	-15.77
161	8.5	-2.18	-10.0	-15.77
161	9.5	-2.20	-10.0	-15.77
161	10.5	-2.22	-10.0	-15.76
161	11.5	-2.25	-10.0	-15.76
161	12.5	-2.27	-10.0	-15.76
161	13.5	-2.29	-10.0	-15.76
161	14.5	-2.31	-10.0	-15.76
161	15.5	-2.33	-10.0	-15.76
161	16.5	-2.35	-10.0	-15.76
161	17.5	-2.37	-10.0	-15.76
161	18.5	-2.39	-10.0	-15.76
161	19.5	-2.41	-10.0	-15.75
161	20.5	-2.43	-10.0	-15.75
161	21.5	-2.45	-10.0	-15.75
161	22.5	-2.47	-10.0	-15.75
161	23.5	-2.49	-10.0	-15.75
162	0.5	-2.52	-10.0	-15.75
162	1.5	-2.54	-10.0	-15.75
162	2.5	-2.56	-10.0	-15.75
162	3.5	-2.58	-10.0	-15.75
162	4.5	-2.60	-10.0	-15.75
162	5.5	-2.62	-10.0	-15.74
162	6.5	-2.64	-10.0	-15.74
162	7.5	-2.66	-10.0	-15.74
162	8.5	-2.68	-10.0	-15.74
162	9.5	-2.70	-10.0	-15.74
162	10.5	-2.72	-10.0	-15.74
162	11.5	-2.74	-10.0	-15.74
162	12.5	-2.76	-10.0	-15.74
162	13.5	-2.78	-10.0	-15.74
162	14.5	-2.81	-10.0	-15.74
162	15.5	-2.83	-10.0	-15.73
162	16.5	-2.85	-10.0	-15.73
162	17.5	-2.87	-10.0	-15.73
162	18.5	-2.89	-10.0	-15.73
162	19.5	-2.91	-10.0	-15.73
162	20.5	-2.93	-10.0	-15.73
162	21.5	-2.95	-10.0	-15.73
162	22.5	-2.97	-10.0	-15.73
162	23.5	-2.99	-10.0	-15.73
163	0.5	-3.01	-10.0	-15.72
163	1.5	-3.03	-10.0	-15.72
163	2.5	-3.05	-10.0	-15.72
163	3.5	-3.08	-10.0	-15.72
163	4.5	-3.10	-10.0	-15.72
163	5.5	-3.12	-10.0	-15.30
163	6.5	-3.14	-10.0	-14.45
163	7.5	-3.16	-10.0	-13.60
163	8.5	-3.18	-10.0	-13.45
163	9.5	-3.20	-10.0	-14.02
163	10.5	-3.22	-10.0	-14.59
163	11.5	-3.24	-10.0	-15.15
163	12.5	-3.26	-10.0	-15.72
163	13.5	-3.28	-10.0	-16.29
163	14.5	-3.30	-10.0	-16.74
163	15.5	-3.32	-10.0	-17.08
163	16.5	-3.34	-10.0	-17.42
163	17.5	-3.37	-10.0	-17.77
163	18.5	-3.39	-10.0	-18.11
163	19.5	-3.41	-10.0	-18.45
163	20.5	-3.43	-10.0	-18.62
163	21.5	-3.45	-10.0	-18.62
163	22.5	-3.47	-10.0	-18.61
163	23.5	-3.49	-10.0	-18.61
164	0.5	-3.51	-10.0	-18.61
164	1.5	-3.53	-10.0	-18.61
164	2.5	-3.55	-10.0	-18.60
164	3.5	-3.57	-10.0	-18.60
164	4.5	-3.59	-10.0	-18.60
164	5.5	-3.61	-10.0	-18.60
164	6.5	-3.64	-10.0	-18.59
164	7.5	-3.66	-10.0	-18.59
164	8.5	-3.68	-10.0	-18.59
164	9.5	-3.70	-10.0	-18.59
164	10.5	-3.72	-10.0	-18.58
164	11.5	-3.74	-10.0	-18.58
164	12.5	-3.76	-10.0	-18.58
164	13.5	-3.78	-10.0	-18.58
164	14.5	-3.80	-10.0	-18.57
164	15.5	-3.82	-10.0	-18.57
164	16.5	-3.84	-10.0	-18.57
164	17.5	-3.86	-10.0	-18.57
164	18.5	-3.88	-10.0	-18.56
164	19.5	-3.90	-10.0	-18.56
164	20.5	-3.93	-10.0	-18.56
164	21.5	-3.95	-10.0	-18.56
164	22.5	-3.97	-10.0	-18.55
164	23.5	-3.99	-10.0	-18.55
165	0.5	-4.01	-10.0	-18.55
165	1.5	-4.03	-10.0	-18.55
165	2.5	-4.05	-10.0	-18.55
165	3.5	-4.07	-10.0	-18.54
165	4.5	-4.09	-10.0	-18.54
165	5.5	-4.11	-10.0	-18.54
165	6.5	-4.13	-10.0	-18.54
165	7.5	-4.15	-10.0	-18.53
165	8.5	-4.17	-10.0	-18.53
165	9.5	-4.20	-10.0	-18.53
165	10.5	-4.22	-10.0	-18.53
165	11.5	-4.24	-10.0	-18.52
165	12.5	-4.26	-10.0	-18.52
165	13.5	-4.28	-10.0	-18.52
165	14.5	-4.30	-10.0	-18.52
165	15.5	-4.32	-10.0	-18.51
165	16.5	-4.34	-10.0	-18.51
165	17.5	-4.36	-10.0	-18.51
165	18.5	-4.38	-10.0	-18.51
165	19.5	-4.40	-10.0	-18.50
165	20.5	-4.42	-10.0	-18.50
165	21.5	-4.44	-10.0	-18.50
165	22.5	-4.46	-10.0	-18.50
165	23.5	-4.49	-10.0	-18.49
166	0.5	-4.51	-10.0	-18.49
166	1.5	-4.53	-10.0	-18.49
166	2.5	-4.55	-10.0	-18.49
166	3.5	-4.57	-10.0	-18.48
166	4.5	-4.59	-10.0	-18.48
166	5.5	-4.61	-10.0	-18.48
166	6.5	-4.63	-10.0	-18.48
166	7.5	-4.65	-10.0	-18.47
166	8.5	-4.67	-10.0	-18.47
166	9.5	-4.69	-10.0	-18.47
166	10.5	-4.71	-10.0	-18.47
166	11.5	-4.73	-10.0	-18.46
166	12.5	-4.76	-10.0	-18.46
166	13.5	-4.78	-10.0	-18.46
166	14.5	-4.80	-10.0	-18.46
166	15.5	-4.82	-10.0	-18.45
166	16.5	-4.84	-10.0	-18.45
166	17.5	-4.86	-10.0	-18.45
166	18.5	-4.88	-10.0	-18.45
166	19.5	-4.90	-10.0	-18.44
166	20.5	-4.92	-10.0	-18.44
166	21.5	-4.94	-10.0	-18.44
166	22.5	-4.96	-10.0	-18.44
166	23.5	-4.98	-10.0	-18.43
167	0.5	-5.00	-10.0	-18.43
167	1.5	-5.03	-10.0	-18.43
167	2.5	-5.05	-10.0	-18.43
167	3.5	-5.07	-10.0	-18.42
167	4.5	-5.09	-10.0	-18.42
167	5.5	-5.11	-10.0	-18.42
167	6.5	-5.13	-10.0	-18.42
167	7.5	-5.15	-10.0	-18.41
167	8.5	-5.17	-10.0	-18.41
167	9.5	-5.19	-10.0	-18.41
167	10.5	-5.21	-10.0	-18.41
167	11.5	-5.23	-10.0	-18.41
167	12.5	-5.25	-10.0	-18.40
167	13.5	-5.27	-10.0	-18.40
167	14.5	-5.29	-10.0	-18.40
